2091.136	0.00280112
2399.456	0.005602241
2538.08	0.008403361
2740.928	0.011204482
2742.272	0.014005602
2837.408	0.016806723
2848.416	0.019607843
2919.904	0.022408964
2954.336	0.025210084
2967.2	0.028011204
2979.296	0.030812325
3239.072	0.033613445
3243.36	0.036414566
3572.704	0.039215686
3675.008	0.042016807
3682.56	0.044817927
3688	0.047619048
3753.408	0.050420168
3902.496	0.053221289
3995.424	0.056022409
4045.824	0.058823529
4057.184	0.06162465
4129.536	0.06442577
4189.856	0.067226891
4195.072	0.070028011
4230.08	0.072829132
4304.288	0.075630252
4341.28	0.078431373
4348.512	0.081232493
4353.824	0.084033613
4409.536	0.086834734
4597.632	0.089635854
4612.768	0.092436975
4641.792	0.095238095
4677.984	0.098039216
4678.496	0.100840336
4717.92	0.103641457
4758.464	0.106442577
4786.272	0.109243697
4834.208	0.112044818
4873.6	0.114845938
4892.416	0.117647059
4894.4	0.120448179
4900	0.1232493
4905.824	0.12605042
5092.672	0.128851541
5151.04	0.131652661
5200.384	0.134453782
5208.064	0.137254902
5248.928	0.140056022
5249.6	0.142857143
5259.552	0.145658263
5264.928	0.148459384
5288.576	0.151260504
5294.976	0.154061625
5303.808	0.156862745
5304.384	0.159663866
5342.912	0.162464986
5347.168	0.165266106
5354.912	0.168067227
5363.872	0.170868347
5370.176	0.173669468
5383.232	0.176470588
5385.696	0.179271709
5409.28	0.182072829
5436.864	0.18487395
5447.872	0.18767507
5456.544	0.19047619
5474.528	0.193277311
5482.368	0.196078431
5507.264	0.198879552
5516.352	0.201680672
5526.56	0.204481793
5541.92	0.207282913
5555.648	0.210084034
5566.656	0.212885154
5582.304	0.215686275
5591.392	0.218487395
5615.744	0.221288515
5621.728	0.224089636
5624.704	0.226890756
5629.6	0.229691877
5661.536	0.232492997
5663.2	0.235294118
5670.304	0.238095238
5672.448	0.240896359
5686.848	0.243697479
5686.944	0.246498599
5695.84	0.24929972
5695.904	0.25210084
5698.144	0.254901961
5715.2	0.257703081
5720.64	0.260504202
5725.472	0.263305322
5738.656	0.266106443
5740.448	0.268907563
5740.928	0.271708683
5743.2	0.274509804
5751.072	0.277310924
5751.872	0.280112045
5754.752	0.282913165
5761.44	0.285714286
5779.328	0.288515406
5795.744	0.291316527
5801.024	0.294117647
5814.944	0.296918768
5823.552	0.299719888
5827.872	0.302521008
5837.792	0.305322129
5843.136	0.308123249
5848.064	0.31092437
5850.432	0.31372549
5850.976	0.316526611
5861.696	0.319327731
5881.888	0.322128852
5887.936	0.324929972
5897.184	0.327731092
5925.152	0.330532213
5930.752	0.333333333
5932.384	0.338935574
5980.768	0.341736695
6011.04	0.344537815
6019.072	0.347338936
6034.272	0.350140056
6047.232	0.352941176
6051.712	0.355742297
6052.16	0.358543417
6067.84	0.361344538
6069.728	0.364145658
6074.208	0.366946779
6082.016	0.369747899
6084.064	0.37254902
6095.744	0.37535014
6105.184	0.378151261
6109.632	0.380952381
6111.52	0.383753501
6126.592	0.386554622
6133.504	0.389355742
6136	0.392156863
6149.984	0.394957983
6150.24	0.397759104
6155.136	0.400560224
6155.68	0.403361345
6167.104	0.406162465
6167.776	0.408963585
6171.104	0.411764706
6191.424	0.414565826
6193.056	0.417366947
6194.144	0.420168067
6201.76	0.422969188
6212.992	0.425770308
6215.616	0.428571429
6216.704	0.431372549
6223.776	0.434173669
6242.432	0.43697479
6250.592	0.43977591
6262.432	0.442577031
6273.696	0.445378151
6279.072	0.448179272
6283.168	0.450980392
6289.824	0.453781513
6304.608	0.456582633
6317.408	0.459383754
6327.872	0.462184874
6332.096	0.464985994
6343.232	0.467787115
6365.824	0.470588235
6369.6	0.473389356
6372.992	0.476190476
6379.264	0.478991597
6387.808	0.481792717
6405.632	0.484593838
6407.52	0.487394958
6414.432	0.490196078
6416.352	0.492997199
6418.784	0.495798319
6422.976	0.49859944
6449.184	0.50140056
6450.464	0.504201681
6458.272	0.507002801
6460.384	0.509803922
6467.072	0.512605042
6473.568	0.515406162
6475.16	0.518207283
6478.432	0.521008403
6491.776	0.523809524
6492.224	0.526610644
6496.128	0.529411765
6529.152	0.532212885
6539.136	0.535014006
6540.16	0.537815126
6545.056	0.540616246
6557.152	0.543417367
6575.904	0.546218487
6582.432	0.549019608
6583.52	0.551820728
6610.016	0.554621849
6634.752	0.557422969
6638.016	0.56022409
6641.824	0.56302521
6646.144	0.565826331
6649.024	0.568627451
6661.184	0.571428571
6665.472	0.574229692
6673.152	0.577030812
6688.032	0.579831933
6701.216	0.582633053
6705.696	0.585434174
6717.248	0.588235294
6721.6	0.591036415
6727.168	0.593837535
6729.888	0.596638655
6730.432	0.599439776
6736.96	0.602240896
6737.504	0.605042017
6742.528	0.607843137
6755.712	0.610644258
6767.264	0.613445378
6767.808	0.616246499
6812.384	0.619047619
6820.128	0.621848739
6829.376	0.62464986
6848.128	0.62745098
6851.936	0.630252101
6859.68	0.633053221
6866.88	0.635854342
6870.144	0.638655462
6870.688	0.641456583
6883.328	0.647058824
6912.416	0.649859944
6922.88	0.652661064
6928.448	0.655462185
6930.624	0.658263305
6933.344	0.661064426
6933.888	0.663865546
6934.976	0.666666667
6938.336	0.669467787
6941.632	0.672268908
6949.792	0.675070028
6953.184	0.677871148
6954.272	0.680672269
6966.368	0.683473389
6969.088	0.68627451
6975.744	0.68907563
6976.832	0.691876751
6994.368	0.694677871
6999.392	0.697478992
7000.48	0.700280112
7001.568	0.703081232
7012.032	0.705882353
7017.472	0.708683473
7032.288	0.711484594
7032.416	0.714285714
7035.68	0.717086835
7036.768	0.719887955
